Minerio A,Minerio B,Minerio C,Minerio D,Minerio E,Minerio F,Minerio G,Minerio H,Minerio I,Minerio J,Minerio K,Minerio L,Minerio M,Minerio N,Minerio O,Minerio P,Minerio Q,Minerio R,Minerio S,Minerio T,Minerio U,DOMAIN
2.467641384,0.210881485,9.671489269,0.363791109,0.0,0,64.28550466,0.0,0,0,4.196744589,0.0,0.051293866,6.774579801,0.0,0.110609047,6.818071003,0,0,4.986089596,0.0,1
2.654107657,0.193487498,9.571335633,0.34010386,0.0,0,63.46962008,0.0,0,0,6.791156868,0.0,0.072394348,5.957878644,0.0,0.204803173,5.489355051,0,0,5.056337334,0.0,1
0.0,0.0,0.0,0.0,0.0,0,40.67091591,3.036554559,0,0,31.59887309,0.667282457,0.0,0.0,0.0,0.0,0.0,1,1,16.6495702,4.461253203,1
0.0,0.0,0.0,0.0,0.0,0,47.54384169,0.768762199,1,0,23.65991687,0.0,0.0,0.0,0.0,0.0,2.025764601,4,1,18.62621724,0.652901827,1
0.913950075,0.0,0.972422242,0.123975898,1.264172914,0,53.97362042,0.0,0,0,23.2885954,0.1467669,0.0,2.275686635,0.0,0.0,4.97413469,0,0,10.75343746,1.31323736,1
2.696074232,0.2140431,10.36131497,0.269412447,0.0,0,65.07467931,0.0,0,0,3.344820605,0.0,0.063047575,6.980301444,0.0,0.035837967,6.646958808,0,0,4.308582622,0.0,1
2.432807291,0.0,9.405987438,0.053721072,0.0,0,64.35563006,0.0,0,0,2.991751019,0.0,0.0,7.078889876,0.0,0.0,9.721836548,0,0,3.9593767,0.0,1
3.169169508,0.200305615,11.93054816,0.086140965,0.0,0,66.40521809,0.0,0,0,2.986315316,0.0,0.113589705,6.768902053,0.0,0.07532699,4.097107505,0,0,3.484153098,0.0,1
2.348940549,0.24020631,10.19263561,0.178986134,0.0,0,64.92248704,0.0,0,0,3.904225264,0.0,0.164065205,6.730517274,0.0,0.228919273,3.461565083,0,0,6.395639526,0.0,1
0.0,0.0,0.0,0.0,0.0,0,35.26586735,0.994840505,1,0,23.6656046,0.0,0.0,0.0,0.0,0.0,0.0,8,5,24.77929253,0.0,1
0.0,0.0,0.0,0.282503403,0.0,0,24.41312145,0.0,2,0,17.33008069,0.0,0.0,0.0,0.0,0.0,0.0,14,9,31.95096008,0.0,1
2.158234014,0.175131773,9.022919225,0.356599664,0.0,0,63.40984802,0.0,0,0,4.691638946,0.0,0.018493796,6.257309276,0.0,0.075532697,7.048036017,0,0,6.770071971,0.0,1
2.607691975,0.104956076,10.21736274,0.233625222,0.0,0,64.39735854,0.0,0,0,3.422724479,0.0,0.0,6.450618799,0.0,0.0,7.783909426,0,0,4.781752735,0.0,1
0.0,0.0,4.061337306,0.171629992,0.0,0,57.51844731,0.0,0,0,8.363076689,0.0,0.0,2.824510018,0.0,0.0,5.477526976,2,0,16.8825208,0.0,1
0.0,0.0,0.0,0.0,0.0,0,29.90754982,5.099273824,0,0,38.11103526,0.896381266,0.0,0.0,0.225350875,0.0,0.0,0,2,16.8174527,5.534054116,1
2.536401366,0.096441311,10.00379472,0.400432988,0.0,0,64.37743612,0.0,0,0,3.455115683,0.0,0.0,6.461396219,0.0,0.012579391,7.784355167,0,0,4.872047032,0.0,1
2.555809489,0.0,5.744517632,0.292895075,1.041928903,0,59.07932577,0.0,0,0,17.31209759,0.0,0.0,4.208028167,0.0,0.044377202,5.329108712,0,0,4.391911462,0.0,1
2.22404333,0.143134511,7.075811197,0.308187024,0.017571887,0,60.75500693,0.0,0,0,12.21295432,0.0,0.049894025,4.756938513,0.0,0.201950874,4.641278254,0,0,7.507104086,0.0,1
0.0,0.0,0.0,0.0,0.210032423,0,36.06192304,1.483653348,4,0,26.81716237,0.0,0.0,0.0,0.0,0.0,1.337952735,5,1,20.27966572,2.61522295,1
1.691658687,0.106048827,7.346450891,0.249709723,0.132469372,0,63.58871048,0.0,0,0,3.482511804,0.0,0.0,7.930038914,0.0,0.0,9.929338112,0,0,5.543063192,0.0,1
2.211004006,0.182895055,8.648657025,0.399893109,0.0,0,63.74814116,0.0,0,0,4.700784596,0.0,0.004972771,7.044719294,0.0,0.054688123,7.792914243,0,0,5.136383165,0.0,1
2.23014269,0.084892958,8.981110543,0.233118579,0.0,0,64.09524769,0.0,0,0,3.271082121,0.0,0.0,7.216632858,0.0,0.0,9.154180987,0,0,4.733591579,0.0,1
0.0,0.0,0.0,0.0,0.0,0,17.73155486,6.829862718,0,0,43.77787511,0.691530328,0.0,0.0,0.0,0.0,0.0,1,5,18.54447654,6.307559085,1
0.0,0.0,0.0,0.0,0.0,0,18.79011281,5.664389319,0,0,39.18880958,0.0,0.0,0.0,0.0,0.0,0.0,4,6,21.91804064,4.00358734,1
0.0,0.0,0.0,0.0,0.0,0,19.8808004,0.0,2,0,13.44383761,0.0,0.0,0.0,0.0,0.0,0.0,16,11,35.8154702,0.0,1
1.49537174,0.14272084,7.925236393,0.262947303,0.0,0,61.28258864,0.0,0,0,6.467645762,0.0,0.016957793,4.596999532,0.0,0.051811295,6.052436883,0,0,11.65829246,0.0,1
1.243056928,0.05027364,7.11321833,0.205277615,0.0,0,60.70004946,0.0,0,0,6.237624451,0.0,0.0,4.856459805,0.0,0.0,8.131908424,0,0,11.46213135,0.0,1
2.585543078,0.0,9.053585319,0.090920283,0.0,0,63.28055795,0.0,0,0,5.757756112,0.0,0.0,6.461476844,0.0,0.0,9.114158567,0,0,3.656001849,0.0,3
2.199464559,0.0,8.521870341,0.0,0.0,0,63.27465445,0.0,0,0,3.424072311,0.0,0.0,7.195595466,0.0,0.0,12.14373203,0,0,3.240610836,0.0,3
2.354854437,0.0,9.136794793,0.0,0.0,0,63.76696491,0.0,0,0,2.928594055,0.0,0.0,6.954384952,0.0,0.0,11.59596607,0,0,3.262440777,0.0,3
2.495237127,0.133327207,9.619495313,0.0,0.0,0,63.92319177,0.0,0,0,3.229536448,0.0,0.0,6.83091786,0.0,0.0,10.16785972,0,0,3.600434554,0.0,3
2.515998269,0.657723764,9.964837278,0.0,0.0,0,64.12613525,0.0,0,0,3.873967042,0.0,0.374791922,6.618573802,0.0,0.0,7.349502087,0,0,4.296543516,0.0,3
1.258504709,1.073956598,8.057556247,0.0,0.0,0,61.63103936,0.0,0,0,4.55966688,0.0,0.7103314,5.1993876,3.39646627,0.0,6.469316224,0,0,6.81956366,0.0,3
2.995245785,0.361398463,11.29980664,0.127427167,0.0,0,65.73753592,0.0,0,0,3.122412193,0.0,0.20019153,6.952082115,0.0,0.0,5.581558243,0,0,3.236326265,0.0,3
2.585262793,0.0,9.91333743,0.0,0.0,0,64.25272408,0.0,0,0,2.66025827,0.0,0.0,6.961809551,0.0,0.0,10.6563369,0,0,2.970270968,0.0,3
2.441593247,0.58357328,9.075514366,0.0,0.0,0,63.37690195,0.0,0,0,4.487289166,0.0,0.244930048,6.668608448,0.0,0.0,9.87515962,0,0,3.194190765,0.0,3
2.809582568,0.205541548,10.45590593,0.046746889,0.0,0,65.09896865,0.0,0,0,3.025340899,0.0,0.011290955,7.170322518,0.0,0.0,8.074455056,0,0,3.101844987,0.0,3
2.331862488,0.0,9.069562199,0.0,0.0,0,63.6308707,0.0,0,0,2.887779122,0.0,0.0,7.106089003,0.0,0.0,11.88808283,0,0,3.085753649,0.0,3
2.443411894,0.0,9.438582512,0.0,0.0,0,63.89500553,0.0,0,0,2.750914221,0.0,0.0,7.00313887,0.0,0.0,11.48924387,0,0,2.979703104,0.0,3
2.349988046,0.231083079,9.432578594,0.0,0.0,0,63.78034588,0.0,0,0,2.999627145,0.0,0.0,7.050565937,0.0,0.0,10.15928308,0,0,3.996528236,0.0,3
2.029652673,0.064240439,8.625113938,0.284313031,0.0,0,62.65998665,0.0,0,0,4.851127444,0.0,0.0,6.028828984,0.0,0.0,8.618008498,0,0,6.83872834,0.0,1
0.297278536,0.102392955,5.263048652,0.171485727,0.0,0,58.3920173,0.0,0,0,8.970955387,0.0,0.0,3.250663725,0.0,0.000553839,5.174360751,1,0,15.52634821,0.0,1
1.041308633,0.140369532,5.209870486,0.256209586,0.0,0,58.55258346,0.0,0,0,11.75240812,0.0,0.01697644,3.997030578,0.0,0.060395727,5.713358503,0,0,12.83127801,0.0,1
1.200751354,0.0,5.765193762,0.0,0.078877347,0,60.77402018,0.0,0,0,4.028076201,0.0,0.0,8.146163445,0.0,0.0,15.79068513,0,0,4.216232586,0.0,1
1.457259492,0.0,6.449841815,0.0,0.149075995,0,61.37608941,0.0,0,0,4.176900394,0.0,0.0,8.181432242,0.0,0.0,14.16378743,0,0,4.045613214,0.0,1
2.714871797,0.12386722,10.49126572,0.157033612,0.0,0,64.60870442,0.0,0,0,3.185593694,0.0,0.0,6.600275614,0.0,0.0,7.950485575,0,0,4.167902342,0.0,1
2.1656192,0.080540939,8.850937028,0.215712529,0.0,0,63.043451,0.0,0,0,4.515844752,0.0,0.0,6.357511213,0.0,0.0,8.874458533,0,0,5.895924804,0.0,1
2.173196041,0.214675318,9.484785742,0.282680545,0.0,0,62.54824511,0.0,0,0,5.765099046,0.0,0.054598559,4.998405436,0.0,0.104659725,5.70645142,0,0,8.639364954,0.0,1
3.02070916,0.192098836,11.82177196,0.243382794,0.0,0,65.4156736,0.0,0,0,2.883200955,0.0,0.076039951,6.15322658,0.0,0.095823188,5.43749158,0,0,4.464680385,0.0,1
2.979887376,0.180968854,11.18061494,0.213280683,0.0,0,64.77022469,0.0,0,0,4.599626543,0.0,0.073114792,5.939360917,0.0,0.091213886,5.132546192,0,0,4.614923556,0.0,1
1.703957771,0.053397034,7.501640231,0.232195952,0.0,0,60.94611484,0.0,0,0,7.718790857,0.0,0.0,4.857541595,0.0,0.0,7.386543971,0,0,9.59981775,0.0,1
2.936776952,0.175776415,11.25733884,0.240218691,0.0,0,65.19813383,0.0,0,0,3.014556221,0.0,0.032986936,6.465236858,0.0,0.001782115,6.601013351,0,0,4.076179786,0.0,1
2.246841653,0.150366692,9.231081155,0.190511128,0.0,0,63.33526511,0.0,0,0,3.633028028,0.0,0.0,7.084682405,0.0,0.0,9.394477812,0,0,4.733746015,0.0,1
2.162634891,0.061864723,8.686152288,0.173546026,0.0,0,62.85279411,0.0,0,0,4.470427347,0.0,0.0,6.715374707,0.0,0.0,9.758750359,0,0,5.118455553,0.0,1
2.115004943,0.123778293,8.932814107,0.219788294,0.0,0,63.3207975,0.0,0,0,3.403977545,0.0,0.0,7.095761153,0.0,0.0,9.657498798,0,0,5.130579367,0.0,1
0.424776756,0.175336347,3.493845156,0.090485752,0.0,0,56.45712163,0.0,0,0,14.97012743,0.0,0.052176028,2.597992843,0.0,0.00230568,4.09850469,1,0,15.15940444,0.0,1
2.943812911,0.204607726,11.57548344,0.208466172,0.0,0,65.34954427,0.0,0,0,3.212300986,0.0,0.096090963,6.284676631,0.0,0.107200697,4.97966816,0,0,4.608431628,0.0,1
0.246181133,0.0,3.846582234,0.0,0.0,0,55.26195261,0.0,1,0,16.07256106,0.0,0.0,0.860097699,0.0,0.0,2.343432091,2,1,16.59022189,0.0,1
2.6908877,0.221781708,10.67101483,0.253524897,0.0,0,64.32762863,0.0,0,0,3.990975164,0.0,0.070664766,6.174706779,0.0,0.062497552,6.162092491,0,0,5.316352795,0.0,1
2.145476614,0.195927043,8.833167247,0.25985278,0.0,0,63.37418793,0.0,0,0,3.648542602,0.0,0.0,7.535214158,0.0,0.0,9.494882909,0,0,4.51274872,0.0,1
2.808807652,0.187739227,10.82505796,0.286907553,0.0,0,64.83434632,0.0,0,0,3.556185807,0.0,0.047140818,6.396597591,0.0,0.065092048,6.429107894,0,0,4.558308138,0.0,1
2.701761968,0.1162527,9.763670791,0.370850281,0.0,0,63.57765176,0.0,0,0,5.89363996,0.0,0.0,5.907759664,0.0,0.068809661,6.93007134,0,0,4.669531874,0.0,1
0.0,0.0,0.0,0.0,0.0,0,36.44554905,0.0,1,0,17.78592457,0.0,0.0,0.0,0.0,0.0,0.0,10,6,27.18074504,0.0,1
2.785981717,0.176372511,10.70805229,0.260574355,0.0,0,64.50358184,0.0,0,0,3.985223104,0.0,0.035101078,6.171068512,0.0,0.0209063,6.472699295,0,0,4.830969675,0.0,1
2.902611049,0.197333683,10.81211491,0.19170611,0.0,0,64.38411721,0.0,0,0,4.542343882,0.0,0.030548752,6.040963209,0.0,0.0,6.389544959,0,0,4.498509107,0.0,1
2.979072483,0.198046377,11.49443647,0.211856199,0.0,0,65.52724083,0.0,0,0,2.896137881,0.0,0.073112949,6.481095664,0.0,0.051399223,5.754409708,0,0,4.211391332,0.0,1
2.712890007,0.423759947,10.68345836,0.24045593,0.0,0,64.81300704,0.0,0,0,3.657835201,0.0,0.077018944,6.467647313,0.0,0.078068161,5.863286009,0,0,4.812065975,0.0,1
2.830275433,0.072215911,6.867642899,0.18319812,0.680076184,0,59.25484538,0.0,0,0,17.79078135,0.0,0.035662449,3.510365352,0.0,0.167946572,2.981111362,0,0,5.264802058,0.0,1
2.770807724,0.043474448,5.524955475,0.100421032,1.375628226,0,57.7688066,0.0,0,0,21.57871935,0.0,0.023047579,2.969809771,0.0,0.14808824,2.375801061,0,0,4.85833497,0.0,1
2.812662726,0.197357459,11.01651142,0.253498107,0.0,0,64.89667954,0.0,0,0,3.744359618,0.0,0.080648609,6.215714544,0.0,0.108884972,5.433920124,0,0,4.971739543,0.0,1
2.4873642,0.158472162,10.0075471,0.301596576,0.0,0,64.13427172,0.0,0,0,3.611975389,0.0,0.0,6.4125153,0.0,0.0,7.491381134,0,0,5.375135059,0.0,1
2.573893167,0.096199205,9.905113574,0.054849515,0.0,0,64.47131077,0.0,0,0,3.050644833,0.0,0.0,7.200065889,0.0,0.0,9.014972158,0,0,3.632950892,0.0,1
0.34715172,0.0,3.377252876,0.0,1.033518161,0,59.07647817,0.0,0,0,5.060730743,0.0,0.0,8.98328783,0.0,0.0,17.04133484,0,0,4.654359727,0.0,1
0.0,0.0,1.568900684,0.0,0.0,0,54.4091565,0.0,1,0,10.00384811,0.0,0.0,0.601537509,0.0,0.0,4.216206282,5,1,19.97540218,0.0,1
2.446717286,0.106273976,9.845360624,0.146702192,0.0,0,64.12634265,0.0,0,0,3.344103435,0.0,0.0,6.569084284,0.0,0.0,8.297907745,0,0,5.117507808,0.0,1
2.624009967,0.198441989,10.32940873,0.248113978,0.0,0,64.15143862,0.0,0,0,4.606391426,0.0,0.069486454,6.001439422,0.0,0.088226941,5.774021017,0,0,5.807520397,0.0,1
0.0,0.0,3.579883103,0.113948583,0.0,0,56.29342242,0.0,0,0,13.06049975,0.0,0.0,2.079900732,0.0,0.029516762,3.810845309,2,0,16.51123453,0.0,1
2.609145494,0.214996358,10.35899606,0.253732002,0.0,0,64.78846201,0.0,0,0,3.345907449,0.0,0.063776108,6.698371389,0.0,0.037711186,6.559569647,0,0,5.065388263,0.0,1
0.0,0.0,0.0,0.0,0.0,0,44.33191025,0.0,1,0,12.67189048,0.0,0.0,0.0,0.0,0.0,1.299724423,10,4,25.52364919,0.0,1
2.391129035,0.021255413,9.635137875,0.269226129,0.0,0,63.68659241,0.0,0,0,3.77357271,0.0,0.0,6.119489749,0.0,0.0,8.621339718,0,0,5.482256965,0.0,1
2.067376409,0.142717359,8.835799364,0.346033657,0.0,0,62.37435104,0.0,0,0,6.022347651,0.0,0.0,5.220838001,0.0,0.090107315,6.533858831,0,0,8.358146526,0.0,1
1.968018571,0.371900503,8.721139551,0.299483489,0.0,0,63.60318895,0.0,0,0,4.13509761,0.0,0.113417099,7.201730005,0.0,0.103887873,6.720670224,0,0,6.423425996,0.0,1
0.842658373,0.200777526,3.768828237,0.280010945,1.044774969,0,58.55041788,0.0,0,0,12.70157633,0.0,0.061338151,5.424036435,0.0,0.091677546,6.229825797,0,0,9.976097461,0.0,1
2.770673551,0.193932559,10.85517233,0.286772314,0.0,0,64.7830523,0.0,0,0,3.850713062,0.0,0.074308454,6.196704767,0.0,0.129408646,5.591050645,0,0,5.105735832,0.0,1
2.669797324,0.211849614,10.81602944,0.26767613,0.0,0,64.91844356,0.0,0,0,3.447587581,0.0,0.096049887,6.438173766,0.0,0.13989898,5.317596107,0,0,5.297006179,0.0,1
2.903153026,0.200062792,11.35323458,0.254091627,0.0,0,65.43433126,0.0,0,0,3.15810897,0.0,0.087424943,6.433813557,0.0,0.131295963,5.212054999,0,0,4.510645996,0.0,1
0.0,0.0,5.054739655,0.063587755,0.0,0,57.92748773,0.0,0,0,8.566520946,0.0,0.0,2.302981691,0.0,0.016163476,3.29760413,2,1,17.18452916,0.0,1
2.868742697,0.198899362,11.13452403,0.265250167,0.0,0,65.1455094,0.0,0,0,3.180793944,0.0,0.064151928,6.440834591,0.0,0.065123615,6.136663209,0,0,4.48881179,0.0,1
2.594804898,0.213051804,10.28394182,0.293825407,0.0,0,64.55552698,0.0,0,0,3.827032902,0.0,0.073623918,6.538188771,0.0,0.095909566,6.244781461,0,0,5.193574803,0.0,1
2.576677981,0.0,9.901690427,0.0,0.0,0,64.13342255,0.0,0,0,2.85583766,0.0,0.0,6.615185828,0.0,0.0,10.5350454,0,0,3.382140151,0.0,1
2.847513015,0.0,10.71544402,0.0,0.0,0,64.98498577,0.0,0,0,2.547711649,0.0,0.0,6.777486122,0.0,0.0,9.055832983,0,0,3.071026441,0.0,1
1.703363965,0.141942659,8.08521044,0.080151985,0.0,0,60.81997381,0.0,0,0,9.503217847,0.0,0.103143383,3.763729447,0.0,0.147277391,2.514014353,0,0,12.12907721,0.0,1
2.33593768,0.230071291,9.905108476,0.213561232,0.0,0,63.99454869,0.0,0,0,4.590112267,0.0,0.117783701,6.25409271,0.0,0.132446592,4.892667329,0,0,6.711368276,0.0,1
2.201861793,0.297856501,9.151126092,0.265578215,0.055249321,0,63.66777403,0.0,0,0,4.331039457,0.0,0.125891624,7.51636881,0.0,0.068038524,6.962101984,0,0,4.974860011,0.0,1
2.039905274,0.179473831,7.92864083,0.266290086,0.355827476,0,63.34212627,0.0,0,0,4.954081707,0.0,0.0,7.54426956,0.0,0.0,8.742189142,0,0,4.64719582,0.0,1
3.234266628,0.130695978,11.23652651,0.131691706,0.0,0,63.44827109,0.0,0,0,6.37666975,0.0,0.0,5.154940381,0.0,0.0,6.393614997,0,0,3.893322956,0.0,1
3.183284506,0.196330666,11.7603182,0.148901485,0.0,0,64.56892348,0.0,0,0,4.040346703,0.0,0.045119307,6.003807388,0.0,0.0,6.522016809,0,0,3.530951457,0.0,1
3.566060162,0.22873989,13.08905655,0.120498189,0.0,0,64.94913663,0.0,0,0,4.272440148,0.0,0.079091148,5.10324656,0.0,0.054969824,4.61508131,0,0,3.585745452,0.0,1
3.189374504,0.130300363,10.9608412,0.194366513,0.0,0,63.44328894,0.0,0,0,6.695602132,0.0,0.0,5.030191166,0.0,0.0,6.180074411,0,0,4.175960773,0.0,1
3.255251685,0.353676669,11.59968092,0.155806576,0.0,0,64.34029602,0.0,0,0,5.91837677,0.0,0.07517621,5.265180024,0.0,0.099728435,4.44151278,0,0,4.15839951,0.0,1
3.337206194,0.161989628,11.45935463,0.118204943,0.0,0,64.00562956,0.0,0,0,7.272655678,0.0,0.083269434,4.957153037,0.0,0.156118135,3.761829807,0,0,4.209200002,0.0,1
3.43492963,0.174637889,10.66514055,0.171511011,0.0,0,62.2170311,0.0,0,0,10.71276003,0.0,0.051999148,4.014361799,0.0,0.151792011,4.034023046,0,0,4.174623977,0.0,1
3.017927763,0.206779183,9.360692052,0.191108644,0.0,0,61.5046713,0.0,0,0,10.47844828,0.0,0.0,4.700817115,0.0,0.0,6.381546545,0,0,4.158009112,0.0,1
0.0,0.0,1.203232717,0.0,0.946325224,0,56.54920958,0.0,0,0,4.735598458,0.0,0.0,10.27238893,0.0,0.0,22.61295683,0,0,2.737988412,0.0,1
1.121697214,0.0,5.754782033,0.0,0.120063906,0,59.79297483,0.0,0,0,4.120634939,0.0,0.0,8.947141893,0.0,0.0,16.92328431,0,0,3.21942087,0.0,1
3.021928556,0.204727474,11.51926634,0.192267506,0.0,0,65.21449836,0.0,0,0,3.267161894,0.0,0.071203623,6.395216184,0.0,0.029075936,6.011883201,0,0,4.010536582,0.0,1
3.078844927,0.189312261,11.79924878,0.171909401,0.0,0,65.51422804,0.0,0,0,3.367534313,0.0,0.086443531,6.16199149,0.0,0.093434302,4.89010809,0,0,4.296901654,0.0,1
0.0,0.0,0.0,0.0,0.0,0,27.41928641,0.0,1,0,20.53328169,0.0,0.0,0.0,0.0,0.0,0.0,12,8,30.01207693,0.0,1
2.830855336,0.187343744,10.91805614,0.31702609,0.0,0,64.763974,0.0,0,0,3.745662452,0.0,0.051237653,6.223319519,0.0,0.106520503,6.161781079,0,0,4.642450917,0.0,1
2.918950161,0.216746095,11.55141278,0.245687126,0.0,0,65.44678971,0.0,0,0,3.058810504,0.0,0.108152391,6.546553377,0.0,0.153004728,4.913629102,0,0,4.29593144,0.0,1
2.771879664,0.0,10.68749694,0.025767161,0.0,0,63.30425452,0.0,0,0,4.083676979,0.0,0.0,5.208385511,0.0,0.0,9.168018639,0,0,4.750520581,0.0,1
3.272742861,0.174882142,12.57903996,0.169767356,0.0,0,65.35109728,0.0,0,0,3.305666897,0.0,0.08096841,5.546675159,0.0,0.074507498,4.686113927,0,0,4.395677132,0.0,1
1.566501492,0.168334137,7.492460501,0.163920872,0.0,0,61.11718612,0.0,0,0,8.890439769,0.0,0.09613667,4.516866115,0.0,0.164596985,3.57131361,0,0,11.61927415,0.0,1
2.447839909,0.044582897,9.486976817,0.197783854,0.0,0,63.58175253,0.0,0,0,4.596948417,0.0,0.0,6.067165117,0.0,0.0,8.186511233,0,0,5.390439222,0.0,1
0.518888731,0.149365326,5.684304224,0.119743763,0.0,0,59.35638002,0.0,0,0,8.319030997,0.0,0.047879313,3.861997571,0.0,0.018750484,4.880262802,1,0,15.05064786,0.0,1
1.749560489,0.225025413,8.010353394,0.28005501,0.0,0,62.76468267,0.0,0,0,5.138629555,0.0,0.063098557,6.459477259,0.0,0.035407714,6.980006287,0,0,8.27102182,0.0,1
2.374940209,0.247526547,9.505397322,0.300520008,0.0,0,64.21746392,0.0,0,0,3.732406734,0.0,0.069484781,7.262671398,0.0,0.033969599,7.434898344,0,0,4.80177851,0.0,1
2.98566373,0.212019713,11.53243494,0.154455538,0.0,0,66.08712573,0.0,0,0,3.075977219,0.0,0.121133891,6.822103809,0.0,0.118545495,4.153989722,0,0,3.989638334,0.0,1
3.05299945,0.226533146,11.22403879,0.154464872,0.0,0,65.11984979,0.0,0,0,4.688929495,0.0,0.117828764,6.660985401,0.0,0.095342917,4.585768594,0,0,3.428048128,0.0,1
2.719075444,0.271512384,10.48253981,0.236426233,0.0,0,64.59025014,0.0,0,0,3.70969305,0.0,0.097718461,7.261032376,0.0,0.022626563,6.810011881,0,0,3.622040389,0.0,1
3.306047265,0.154283556,10.52963082,0.099001615,0.0,0,63.61583587,0.0,0,0,9.500983119,0.0,0.099816688,5.261458013,0.0,0.141407594,2.901695568,0,0,3.601374822,0.0,1
2.852993279,0.313391207,11.12708689,0.162360239,0.0,0,65.01179024,0.0,0,0,4.43120417,0.0,0.168129186,6.736661006,0.0,0.165789562,3.881961896,0,0,4.086466736,0.0,1
2.967831907,0.141771015,11.05448316,0.110004013,0.0,0,64.98183169,0.0,0,0,3.297718414,0.0,0.0,6.666765877,0.0,0.0,7.419952049,0,0,3.359641868,0.0,1
2.576015946,0.111181563,9.822216057,0.357198856,0.0,0,64.15993455,0.0,0,0,4.209847618,0.0,0.0,6.395143326,0.0,0.0,7.614775775,0,0,4.713089564,0.0,1
2.757462372,0.146951082,10.55492267,0.298974937,0.0,0,64.92938731,0.0,0,0,3.123174429,0.0,0.0,6.67614293,0.0,0.0,7.408857337,0,0,4.104126941,0.0,1
2.538695627,0.0,9.679998592,0.127733977,0.0,0,63.92185084,0.0,0,0,3.780435124,0.0,0.0,6.411114062,0.0,0.0,9.275054373,0,0,4.265117406,0.0,1
2.333063275,0.0,9.106279412,0.3275545,0.0,0,63.17485802,0.0,0,0,4.318493317,0.0,0.0,6.065315131,0.0,0.0,9.720013924,0,0,4.954422417,0.0,1
0.0,0.0,0.0,0.0,0.0,0,18.53454596,6.13769519,0,0,41.31328718,0.124494889,0.0,0.0,0.0,0.0,0.0,2,5,20.35298872,5.231136869,1
0.0,0.0,0.0,0.0,0.0,0,22.61782034,4.340160224,0,0,35.36796272,0.0,0.0,0.0,0.0,0.0,0.0,4,7,21.47739197,4.227816808,1
0.0,0.0,0.0,0.0,0.0,0,22.25374234,3.700144018,0,0,32.62248837,0.0,0.0,0.0,0.0,0.0,0.0,8,6,25.43955195,1.36326172,1
0.0,0.0,0.991398075,0.187945737,0.0,0,55.1239544,0.0,0,0,17.62040135,0.0,0.0,2.726818444,0.0,0.114998786,3.676518003,1,0,15.86775906,0.0,1
2.463191789,0.219942978,9.901506886,0.342312187,0.0,0,64.71867117,0.0,0,0,3.710145034,0.0,0.078489392,6.822610095,0.0,0.162587557,6.147454385,0,0,5.282170127,0.0,1
2.617255248,0.131374872,7.652415074,0.196812023,0.619689161,0,61.37894564,0.0,0,0,13.27442658,0.0,0.078667562,4.925733247,0.0,0.215044709,3.022992046,0,0,5.181568094,0.0,1
2.712023683,0.226604017,10.63382108,0.226629836,0.0,0,65.24092931,0.0,0,0,2.955860572,0.0,0.07626961,6.990632486,0.0,0.039097033,6.463041631,0,0,4.385084023,0.0,1
2.735114861,0.223533064,10.75828976,0.226185384,0.0,0,65.37644827,0.0,0,0,2.912988586,0.0,0.083877248,6.972912299,0.0,0.064112963,6.104371204,0,0,4.377583921,0.0,1
2.393842097,0.113355184,9.233096539,0.030449771,0.0,0,63.71210424,0.0,0,0,3.520533176,0.0,0.0,7.6521926,0.0,0.0,10.09989919,0,0,3.244527205,0.0,1
2.890297999,0.18911974,10.9753383,0.158887635,0.0,0,64.61998919,0.0,0,0,3.591395293,0.0,0.028983571,6.545732637,0.0,0.0,7.099237603,0,0,3.901018024,0.0,1
0.0,0.0,0.0,0.0,1.352589941,0,46.52725078,1.833099505,0,0,35.07953166,1.887598616,0.0,0.0,0.954602322,0.0,0.487460892,0,0,3.832268171,8.045598112,1
2.382465535,0.166720629,7.187502182,0.231424596,0.553930313,0,60.34347209,0.0,0,0,12.80593805,0.0,0.055852711,4.931187131,0.0,0.08903973,5.331463843,0,0,5.862471545,0.0,1
0.0,0.0,0.0,0.0,0.0,0,41.48904198,3.316182149,0,0,33.28142591,1.129853184,0.0,0.0,0.934607164,0.0,0.0,0,0,14.47233765,5.376551963,1
0.0,0.0,0.0,0.0,0.0,0,23.53854019,0.138089207,1,0,20.16078734,0.0,0.0,0.0,0.0,0.0,0.0,12,10,31.31430094,0.0,1
1.995877671,0.237811111,8.342215785,0.337295154,0.0,0,62.82522875,0.0,0,0,5.808474437,0.0,0.085832864,6.485060911,0.0,0.121666005,6.60552121,0,0,7.004449415,0.0,1
3.047873101,0.199522877,11.8926125,0.186717148,0.0,0,65.60326894,0.0,0,0,2.993414823,0.0,0.098819457,6.278180459,0.0,0.100771282,4.790762426,0,0,4.337905858,0.0,1
2.693083787,0.231735207,10.55049231,0.233957724,0.0,0,64.68317958,0.0,0,0,3.383444325,0.0,0.073385006,6.839637269,0.0,0.006410333,6.838727163,0,0,4.465947292,0.0,1
2.803331315,0.180058732,11.19697713,0.241046036,0.0,0,64.7432064,0.0,0,0,3.961674451,0.0,0.081941739,5.762009577,0.0,0.136319836,4.796857877,0,0,5.704763995,0.0,1
2.782214299,0.208877683,10.7707346,0.237036459,0.0,0,64.8594921,0.0,0,0,3.74080196,0.0,0.078156405,6.478737599,0.0,0.059788605,5.922492358,0,0,4.696453807,0.0,1
